[12:02:27] [Model]: Loading erfan226/persian-t5-paraphraser...                                    3900279738.py:115
                                                                                                                   
[12:02:35] [Data]: Reading data...                                                                3900279738.py:126
                                                                                                                   
FULL Dataset: (1488792, 2)
TRAIN Dataset: (1487303, 2)
TEST Dataset: (1489, 2)

[12:02:36] [Initiating Fine Tuning]...                                                            3900279738.py:175
 
                               Training Status                               
+---------------------------------------------------------------------------+
|Epoch | Steps |                            Loss                            |
|  0   | 2960  | tensor(2.7842, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 2970  | tensor(3.0195, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 2980  | tensor(3.2779, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 2990  | tensor(2.8374, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3000  | tensor(3.2576, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3010  | tensor(3.0237, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3020  | tensor(2.9975, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3030  | tensor(3.0278, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3040  | tensor(3.0041, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3050  | tensor(2.9829, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3060  | tensor(3.2268, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3070  | tensor(2.9024, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3080  | tensor(2.9425, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3090  | tensor(3.1562, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3100  | tensor(3.0642, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3110  | tensor(3.3376, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3120  | tensor(3.0494, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3130  | tensor(2.7591, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3140  | tensor(2.8993, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3150  | tensor(3.3110, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3160  | tensor(3.0723, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3170  | tensor(3.1581, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3180  | tensor(3.1301, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3190  | tensor(2.8925, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3200  | tensor(3.0463, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3210  | tensor(3.0623, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3220  | tensor(3.1249, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3230  | tensor(3.3853, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3240  | tensor(3.2744, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3250  | tensor(3.0014, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3260  | tensor(3.1674, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3270  | tensor(3.0044, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3280  | tensor(3.0686, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3290  | tensor(3.2749, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3300  | tensor(3.1867, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3310  | tensor(2.8851, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3320  | tensor(3.0156, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3330  | tensor(3.0208, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3340  | tensor(2.7931, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3350  | tensor(3.1789, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3360  | tensor(3.1247, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3370  | tensor(3.1673, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3380  | tensor(3.0115, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3390  | tensor(2.8317, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3400  | tensor(3.2039, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3410  | tensor(2.9457, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3420  | tensor(3.0556, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3430  | tensor(2.8120, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3440  | tensor(3.0388, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3450  | tensor(3.1755, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3460  | tensor(3.2536, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3470  | tensor(3.1103, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3480  | tensor(3.0161, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3490  | tensor(2.8890, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3500  | tensor(3.0469, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3510  | tensor(2.9894, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3520  | tensor(3.0661, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3530  | tensor(3.1156, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3540  | tensor(2.9584, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3550  | tensor(3.1916, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3560  | tensor(3.1208, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3570  | tensor(3.0753, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3580  | tensor(2.9318, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3590  | tensor(2.8810, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3600  | tensor(3.3396, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3610  | tensor(3.0758, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3620  | tensor(2.8209, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3630  | tensor(3.0259, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3640  | tensor(3.1472, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3650  | tensor(3.0344, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3660  | tensor(2.9952, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3670  | tensor(2.9074, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3680  | tensor(3.1222, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3690  | tensor(3.0290, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3700  | tensor(2.8695, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3710  | tensor(3.2097, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3720  | tensor(3.1419, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3730  | tensor(2.9654, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3740  | tensor(3.1077, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3750  | tensor(3.0611, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3760  | tensor(2.9522, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3770  | tensor(2.9668, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3780  | tensor(3.2250, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3790  | tensor(3.1788, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3800  | tensor(2.9854, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3810  | tensor(3.1896, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3820  | tensor(3.0499, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3830  | tensor(3.0056, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3840  | tensor(2.9505, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3850  | tensor(3.1431, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3860  | tensor(2.8102, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3870  | tensor(2.9071, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3880  | tensor(2.9015, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3890  | tensor(3.1365, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3900  | tensor(2.9565, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3910  | tensor(3.2346, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3920  | tensor(3.0050, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3930  | tensor(3.0974, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3940  | tensor(3.1716, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3950  | tensor(2.9318, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3960  | tensor(2.9627, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3970  | tensor(2.9021, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3980  | tensor(3.0127, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 3990  | tensor(3.0680, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4000  | tensor(2.8990, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4010  | tensor(3.1503, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4020  | tensor(3.2267, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4030  | tensor(3.0445, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4040  | tensor(2.9475, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4050  | tensor(2.8510, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4060  | tensor(3.1703, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4070  | tensor(3.1273, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4080  | tensor(3.2852, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4090  | tensor(2.7372, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4100  | tensor(2.8660, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4110  | tensor(2.9536, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4120  | tensor(3.1939, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4130  | tensor(2.5474, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4140  | tensor(3.2215, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4150  | tensor(3.0793, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4160  | tensor(3.0361, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4170  | tensor(3.0801, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4180  | tensor(3.0786, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4190  | tensor(2.8757, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4200  | tensor(2.7153, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4210  | tensor(3.0072, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4220  | tensor(3.0657, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4230  | tensor(3.1286, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4240  | tensor(3.0535, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4250  | tensor(3.0534, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4260  | tensor(2.9777, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4270  | tensor(2.8514, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4280  | tensor(3.0024, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4290  | tensor(2.8442, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4300  | tensor(2.9097, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4310  | tensor(2.9353, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4320  | tensor(3.1630, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4330  | tensor(2.9978, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4340  | tensor(3.1608, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4350  | tensor(3.3173, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4360  | tensor(2.7679, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4370  | tensor(2.8263, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4380  | tensor(3.1126, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4390  | tensor(2.9676, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4400  | tensor(3.0874, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4410  | tensor(2.8661, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4420  | tensor(3.0196, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4430  | tensor(3.0530, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4440  | tensor(2.9671, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4450  | tensor(2.9953, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4460  | tensor(3.1123, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4470  | tensor(3.1137, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4480  | tensor(2.9227, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4490  | tensor(2.9571, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4500  | tensor(3.0111, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4510  | tensor(3.0250, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4520  | tensor(3.2446, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4530  | tensor(3.1008, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4540  | tensor(3.1358, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4550  | tensor(3.0894, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4560  | tensor(2.9865, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4570  | tensor(3.1428, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4580  | tensor(2.9663, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4590  | tensor(3.0969, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4600  | tensor(3.0325, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4610  | tensor(3.0182, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4620  | tensor(3.2707, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4630  | tensor(3.0526, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4640  | tensor(3.0559, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4650  | tensor(2.9830, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4660  | tensor(2.9551, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4670  | tensor(2.8499, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4680  | tensor(3.0424, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4690  | tensor(3.1414, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4700  | tensor(3.0428, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4710  | tensor(2.9852, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4720  | tensor(3.0558, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4730  | tensor(3.1098, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4740  | tensor(2.8397, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4750  | tensor(2.9904, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4760  | tensor(3.0131, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4770  | tensor(3.2960, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4780  | tensor(3.1321, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4790  | tensor(2.9082, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4800  | tensor(2.8503, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4810  | tensor(2.9512, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4820  | tensor(3.1580, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4830  | tensor(3.0072, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4840  | tensor(2.9384, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4850  | tensor(2.8871, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4860  | tensor(3.1734, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4870  | tensor(2.9608, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4880  | tensor(2.8879, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4890  | tensor(3.0738, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4900  | tensor(2.9899, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4910  | tensor(3.1150, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4920  | tensor(2.8634, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4930  | tensor(2.8969, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4940  | tensor(3.0792, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4950  | tensor(3.0169, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4960  | tensor(2.9704, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4970  | tensor(3.2415, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4980  | tensor(3.0373, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 4990  | tensor(2.9920, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5000  | tensor(2.9436, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5010  | tensor(2.8588, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5020  | tensor(2.9708, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5030  | tensor(3.0076, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5040  | tensor(2.9525, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5050  | tensor(3.1114, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5060  | tensor(3.0053, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5070  | tensor(3.1731, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5080  | tensor(2.9420, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5090  | tensor(2.8468, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5100  | tensor(3.0404, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5110  | tensor(2.9063, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5120  | tensor(3.0742, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5130  | tensor(3.0376, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5140  | tensor(2.8153, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5150  | tensor(2.9208, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5160  | tensor(3.0878, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5170  | tensor(2.9602, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5180  | tensor(3.1478, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5190  | tensor(3.0731, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5200  | tensor(2.9812, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5210  | tensor(3.1263, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5220  | tensor(3.0042, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5230  | tensor(2.9097, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5240  | tensor(2.9652, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5250  | tensor(2.8952, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5260  | tensor(2.9194, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5270  | tensor(3.2012, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5280  | tensor(2.9965, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5290  | tensor(3.0168, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5300  | tensor(2.8536, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5310  | tensor(2.9968, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5320  | tensor(2.8501, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5330  | tensor(2.7650, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5340  | tensor(2.9813, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5350  | tensor(2.9063, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5360  | tensor(2.9253, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5370  | tensor(3.0720, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5380  | tensor(3.1182, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5390  | tensor(2.9465, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5400  | tensor(3.2071, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5410  | tensor(2.9429, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5420  | tensor(2.9754, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5430  | tensor(3.1755, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5440  | tensor(2.9247, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5450  | tensor(2.9202, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5460  | tensor(2.9143, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5470  | tensor(3.0865, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5480  | tensor(2.9113, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5490  | tensor(2.9668, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5500  | tensor(3.1099, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5510  | tensor(3.0565, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5520  | tensor(2.8280, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5530  | tensor(2.9278, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5540  | tensor(2.9227, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5550  | tensor(3.0772, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5560  | tensor(2.9916, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5570  | tensor(2.7747, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5580  | tensor(2.9170, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5590  | tensor(3.0895, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5600  | tensor(3.0800, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5610  | tensor(2.8347, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5620  | tensor(2.8573, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5630  | tensor(3.0584, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5640  | tensor(2.8101, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5650  | tensor(2.6341, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5660  | tensor(3.0609, device='cuda:0', grad_fn=<NllLossBackward0>)|
|  0   | 5670  | tensor(3.0863, device='cuda:0', grad_fn=<NllLossBackward0>)|
